date,day,month,year,province_thai,province_eng,region_thai,region_eng,variable,value
2019-01-01,1,1,2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,2438.19
2019-01-01,1,1,2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1776.56
2019-01-01,1,1,2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2516.84
2020-01-01,1,1,2020,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,31137.65
2020-01-01,1,1,2020,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,2505.21
2020-01-01,1,1,2020,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1704.79
2020-01-01,1,1,2020,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2376.06
2021-01-01,1,1,2021,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,8447.45
2022-01-01,1,1,2022,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,9642.6
2022-01-01,1,1,2022,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1739.6
2022-01-01,1,1,2022,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1723.91
2022-01-01,1,1,2022,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2346.99
2023-01-01,1,1,2023,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,14233.35
2023-01-01,1,1,2023,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,2438.79
2023-01-01,1,1,2023,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,3599.45
2023-01-01,1,1,2023,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,2551.1
2019-02-01,1,2,2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,24574.0
2019-02-01,1,2,2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,2258.47
2019-02-01,1,2,2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1781.62
2019-02-01,1,2,2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2207.63
2020-02-01,1,2,2020,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,18810.39
2020-02-01,1,2,2020,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1817.81
2020-02-01,1,2,2020,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1467.89
2020-02-01,1,2,2020,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,1745.55
2021-02-01,1,2,2021,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,9799.71
2022-02-01,1,2,2022,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,9927.65
2022-02-01,1,2,2022,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1693.12
2022-02-01,1,2,2022,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1818.33
2022-02-01,1,2,2022,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2324.88
2023-02-01,1,2,2023,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,13321.82
2023-02-01,1,2,2023,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,2248.15
2023-02-01,1,2,2023,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2955.74
2023-02-01,1,2,2023,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,2304.31
2019-03-01,1,3,2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,26066.06
2019-03-01,1,3,2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,2088.92
2019-03-01,1,3,2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1620.13
2019-03-01,1,3,2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2506.6
2020-03-01,1,3,2020,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,6403.18
2021-03-01,1,3,2021,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,9845.58
2021-03-01,1,3,2021,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1469.12
2021-03-01,1,3,2021,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1919.27
2021-03-01,1,3,2021,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,1573.95
2022-03-01,1,3,2022,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,11572.13
2022-03-01,1,3,2022,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1710.11
2022-03-01,1,3,2022,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1911.06
2022-03-01,1,3,2022,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2400.22
2019-04-01,1,4,2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,31928.73
2019-04-01,1,4,2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1964.05
2019-04-01,1,4,2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,2125.75
2019-04-01,1,4,2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2102.2
2021-04-01,1,4,2021,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,6164.5
2022-04-01,1,4,2022,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,13098.35
2022-04-01,1,4,2022,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1752.57
2022-04-01,1,4,2022,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,2069.82
2022-04-01,1,4,2022,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2561.95
2019-05-01,1,5,2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,32253.0
2019-05-01,1,5,2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1937.8
2019-05-01,1,5,2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1986.3
2019-05-01,1,5,2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,1965.95
2020-05-01,1,5,2020,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,1653.74
2022-05-01,1,5,2022,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,11120.52
2022-05-01,1,5,2022,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1696.16
2022-05-01,1,5,2022,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,2061.2
2022-05-01,1,5,2022,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2495.43
2019-06-01,1,6,2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,27583.91
2019-06-01,1,6,2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1749.96
2019-06-01,1,6,2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1718.48
2019-06-01,1,6,2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,1752.92
2020-06-01,1,6,2020,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,5189.09
2022-06-01,1,6,2022,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,11306.83
2022-06-01,1,6,2022,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1604.44
2022-06-01,1,6,2022,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1864.44
2022-06-01,1,6,2022,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2409.85
2019-07-01,1,7,2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,44719.8
2019-07-01,1,7,2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,2060.66
2019-07-01,1,7,2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,2011.28
2019-07-01,1,7,2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,1819.61
2020-07-01,1,7,2020,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,8348.66
2020-07-01,1,7,2020,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1497.22
2020-07-01,1,7,2020,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1644.77
2020-07-01,1,7,2020,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,1394.83
2022-07-01,1,7,2022,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,11952.56
2022-07-01,1,7,2022,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1731.66
2022-07-01,1,7,2022,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1912.12
2022-07-01,1,7,2022,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2487.65
2019-08-01,1,8,2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,40579.96
2019-08-01,1,8,2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1938.06
2019-08-01,1,8,2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1894.82
2019-08-01,1,8,2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,1901.1
2020-08-01,1,8,2020,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,14263.35
2020-08-01,1,8,2020,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1373.9
2020-08-01,1,8,2020,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,1372.99
2022-08-01,1,8,2022,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,12625.6
2022-08-01,1,8,2022,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1641.1
2022-08-01,1,8,2022,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1834.52
2022-08-01,1,8,2022,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2466.68
2019-09-01,1,9,2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,45060.24
2019-09-01,1,9,2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1845.05
2019-09-01,1,9,2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1757.09
2019-09-01,1,9,2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,1594.9
2020-09-01,1,9,2020,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,14106.67
2020-09-01,1,9,2020,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1385.42
2022-09-01,1,9,2022,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,12973.92
2022-09-01,1,9,2022,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1707.39
2022-09-01,1,9,2022,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1893.18
2022-09-01,1,9,2022,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2674.64
2019-10-01,1,10,2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,27781.57
2019-10-01,1,10,2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,2189.3
2019-10-01,1,10,2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,3083.13
2019-10-01,1,10,2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,3080.08
2020-10-01,1,10,2020,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,9467.42
2020-10-01,1,10,2020,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1495.47
2020-10-01,1,10,2020,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1811.48
2020-10-01,1,10,2020,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2155.62
2021-10-01,1,10,2021,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,1493.63
2022-10-01,1,10,2022,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,12459.39
2022-10-01,1,10,2022,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1814.0
2022-10-01,1,10,2022,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,2270.38
2022-10-01,1,10,2022,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2814.97
2019-11-01,1,11,2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,29052.57
2019-11-01,1,11,2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,2553.88
2019-11-01,1,11,2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,2922.15
2019-11-01,1,11,2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,3269.97
2020-11-01,1,11,2020,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,11988.41
2020-11-01,1,11,2020,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1675.61
2020-11-01,1,11,2020,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1783.24
2020-11-01,1,11,2020,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2316.35
2021-11-01,1,11,2021,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,2913.82
